Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Flow ID,Src IP,Src Port,Dst IP
8080,6,02/03/2018 01:59:26,519,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3853.564547,519.0,0.0,519.0,519.0,519.0,519.0,0.0,519.0,519.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,3853.564547,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot,,,,
21,6,16/02/2018 10:39:15,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-SlowHTTPTest,,,,
80,6,21/02/2018 02:12:58,9227,3,4,314,935,314,0,104.6666667,181.2879845,935,0,233.75,467.5,135363.6068,758.6431126,1537.833333,3492.182722,8662,4,8908,4454.0,5951.01067,8662,246,9223,3074.333333,5057.003494,8912,35,0,0,0,0,72,92,325.1327625,433.5103501,0,935,156.125,333.3425683,111117.2679,0,0,1,1,0,0,0,1,1,178.4285714,104.6666667,233.75,0,0,0,0,0,0,3,314,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
22,6,14/02/2018 02:03:56,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce,,,,
8080,6,02/03/2018 11:03:22,10042,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,45309.69926,697.0722964,1673.666667,3350.937103,8470.0,17.0,550.0,275.0,330.9259736,509.0,41.0,9550.0,3183.333333,4605.608899,8470.0,40.0,0,0,0,0,72,92,298.7452699,398.3270265,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot,,,,
80,6,15/02/2018 11:41:34,6,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,6,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0,0,0,40,0,333333.333333333,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-Slowloris,,,,
8080,6,02/03/2018 03:41:30,499,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4008.016032,499.0,0.0,499.0,499.0,499.0,499.0,0.0,499.0,499.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,4008.016032,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot,,,,
80,6,20/02/2018 10:28:04,1523110,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,646.0465758,4.595859787,253851.6667,621586.6105,1522660.0,4.0,368.0,184.0,192.3330445,320.0,48.0,1523106.0,507702.0,878979.4237,1522660.0,78.0,0,0,0,0,72,92,1.969654194,2.626205593,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP,172.31.69.25-18.216.200.189-80-57855-6,18.216.200.189,57855.0,172.31.69.25
21,6,16/02/2018 10:53:54,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-SlowHTTPTest,,,,
80,6,21/02/2018 02:12:18,28789,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,69.4709785,28789.0,0.0,28789,28789,28789,28789.0,0.0,28789,28789,0,0.0,0.0,0,0,0,0,0,0,40,0,69.4709785,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
21,6,16/02/2018 10:56:15,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-SlowHTTPTest,,,,
21,6,14/02/2018 11:01:05,3,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.666666667,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,333333.333333333,333333.333333333,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce,,,,
53,17,01/03/2018 03:05:37,914,1,1,40,139,40,40,40.0,0.0,139,139,139.0,0.0,195842.4508,2188.183807,914.0,0.0,914,914,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1094.091904,1094.091904,40,139,73.0,57.15767665,3267.0,0,0,0,0,0,0,0,0,1,109.5,40.0,139.0,0,0,0,0,0,0,1,40,1,139,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Infilteration,,,,
49757,6,02/03/2018 08:52:42,328,2,1,38,0.0,38,0,19.0,26.87005769,0,0,0.0,0.0,115853.6585,9146.341463,164.0,206.4751801,310.0,18.0,328.0,328.0,0.0,328.0,328.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,6097.560976,3048.780488,0,38,19.0,21.93931023,481.3333333,0,1,0,0,1,0,0,0,0,25.33333333,19.0,0.0,0,0,0,0,0,0,2,38,1,0,176,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,,,,
80,6,21/02/2018 02:12:02,12853,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,155.6056952,12853.0,0.0,12853,12853,12853,12853.0,0.0,12853,12853,0,0.0,0.0,0,0,0,0,0,0,40,0,155.6056952,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
22,6,14/02/2018 02:07:08,387409,25,20,2008,2665,640,0,80.32,132.7550124603,976,0,133.25,268.7712537496,12062.1875072598,116.1563102561,8804.75,17485.0388340738,84198,2,386204,16091.8333333333,22775.9399150615,84198,277,387374,20388.1052631579,33330.8122578206,120609,14,0,0,0,0,808,648,64.5312834756,51.6250267805,0,976,101.5869565217,202.0546214475,40826.0700483092,0,0,0,1,0,0,0,0,0,103.8444444444,80.32,133.25,0,0,0,0,0,0,25,2008,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce,,,,
21,6,14/02/2018 10:39:34,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce,,,,
80,6,16/02/2018 01:45:27,4275,3,4,352,935,352,0,117.3333333,203.2272948,935,0,233.75,467.5,301052.6316,1637.426901,712.5,1050.026047,2576,5,1664,832.0,735.3910524,1352,312,4270,1423.333333,1292.486493,2576,26,0,0,0,0,104,136,701.754386,935.6725146,0,935,160.875,336.1723357,113011.8393,0,0,0,1,0,0,0,0,1,183.8571429,117.3333333,233.75,0,0,0,0,0,0,3,352,4,935,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-Hulk,,,,
21,6,16/02/2018 10:20:10,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-SlowHTTPTest,,,,
80,6,15/02/2018 09:29:31,1970905,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.0147622539,1970905.0,0.0,1970905,1970905,1970905,1970905.0,0.0,1970905,1970905,0,0.0,0.0,0,0,0,0,0,0,64,0,1.0147622539,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,226,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-GoldenEye,,,,
80,6,23/02/2018 10:40:46,111,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,18018.018018018,111.0,0.0,111,111,111,111.0,0.0,111,111,0,0.0,0.0,0,0,0,0,0,0,40,0,18018.018018018,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2047,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -Web,,,,
8080,6,02/03/2018 10:40:55,10538,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43177.07345,664.2626684,1756.333333,3789.544863,9479.0,20.0,626.0,313.0,356.3818177,565.0,61.0,9993.0,3331.0,5328.9088,9479.0,36.0,0,0,0,0,72,92,284.6840008,379.5786677,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot,,,,
8080,6,02/03/2018 10:46:52,10004,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,45481.80728,699.720112,1667.333333,3617.448806,9041.0,22.0,655.0,327.5,330.2188668,561.0,94.0,9477.0,3159.0,5097.73077,9041.0,22.0,0,0,0,0,72,92,299.880048,399.840064,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot,,,,
21,6,14/02/2018 11:10:45,1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce,,,,
3389,6,01/03/2018 02:15:48,2933832,10,11,1321,1659,677,0,132.1,203.4930793,1173,0,150.8181818,349.3742458,1015.736416,7.15787407,146691.6,232962.0176,953172,22,2933832,325981.3333,382944.4666,1180042,179,2760458,276045.8,276669.5335,953172,41381,0,0,0,0,212,256,3.408511462,3.749362608,0,1173,135.4545455,277.262593,76874.54545,0,0,1,1,0,0,0,1,1,141.9047619,132.1,150.8181818,0,0,0,0,0,0,10,1321,11,1659,8192,62856,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Infilteration,,,,
80,6,21/02/2018 02:11:55,13916,3,4,274,935,274,0,91.33333333,158.1939738,935,0,233.75,467.5,86878.41334,503.0181087,2319.333333,5086.734381,12677,3,12960,6480.0,8763.881446,12677,283,13913,4637.666667,7221.605523,12960,23,0,0,0,0,72,92,215.5791894,287.4389192,0,935,151.125,330.9274575,109512.9821,0,0,1,1,0,0,0,1,1,172.7142857,91.33333333,233.75,0,0,0,0,0,0,3,274,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
53,17,01/03/2018 03:29:58,37334,2,2,62,94,31,31,31.0,0.0,47,47,47.0,0.0,4178.496813,107.1409439,12444.66667,21084.72472,36791,184,36975,36975.0,0.0,36975,36975,543,543.0,0.0,543,543,0,0,0,0,16,16,53.57047196,53.57047196,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31.0,47.0,0,0,0,0,0,0,2,62,2,94,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Infilteration,,,,
80,6,23/02/2018 10:52:17,173,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,11560.6936416185,173.0,0.0,173,173,173,173.0,0.0,173,173,0,0.0,0.0,0,0,0,0,0,0,40,0,11560.6936416185,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2047,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -Web,,,,
53,17,02/03/2018 09:46:16,1857,1,1,41,127.0,41,41,41.0,0.0,127,127,127.0,0.0,90468.49758,1077.005924,1857.0,0.0,1857.0,1857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,538.5029618,538.5029618,41,127,69.66666667,49.65212315,2465.333333,0,0,0,0,0,0,0,0,1,104.5,41.0,127.0,0,0,0,0,0,0,1,41,1,127,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,,,,
80,6,15/02/2018 11:12:24,3031796,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.989512487,1515898.0,707328.81271584,2016055,1015741,3031796,1515898.0,707328.81271584,2016055,1015741,0,0.0,0.0,0,0,0,0,0,0,120,0,0.989512487,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,26883,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-Slowloris,,,,
22,6,14/02/2018 02:02:48,369782,24,22,1944,2665,640,0,81.0,134.0797945417,976,0,121.1363636364,258.6415602914,12464.1004700067,124.397618056,8217.3777777778,14564.2052388863,43475,4,369741,16075.6956521739,18217.3379190733,45622,225,369777,17608.4285714286,29152.7250417031,113145,10,0,0,0,0,776,712,64.9031050727,59.4945129833,0,976,98.0638297872,200.3584184335,40143.4958371878,0,0,0,1,0,0,0,0,0,100.1956521739,81.0,121.1363636364,0,0,0,0,0,0,24,1944,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce,,,,
21,6,14/02/2018 11:14:35,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce,,,,
3389,6,01/03/2018 03:07:38,2416843,8,8,1144,1874,677,0,143.0,227.9699228,1173,0,234.25,398.9009007,1248.736472,6.620206608,161122.8667,242618.6307,953540,51,2416843,345263.2857,401212.2681,1187020,103,2238463,319780.4286,285171.9415,953540,176746,0,0,0,0,172,172,3.310103304,3.310103304,0,1173,177.5294118,310.6885735,96527.38971,0,0,1,1,0,0,0,1,1,188.625,143.0,234.25,0,0,0,0,0,0,8,1144,8,1874,8192,62856,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Infilteration,,,,
80,6,21/02/2018 02:11:30,15482,3,4,299,935,299,0,99.66666667,172.6277305,935,0,233.75,467.5,79705.46441,452.1379667,2580.333333,5869.931845,14552,3,14824,7412.0,10097.48484,14552,272,15479,5159.666667,8379.404593,14829,21,0,0,0,0,72,92,193.7734143,258.3645524,0,935,154.25,332.3684487,110468.7857,0,0,1,1,0,0,0,1,1,176.2857143,99.66666667,233.75,0,0,0,0,0,0,3,299,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,17,21/02/2018 10:17:36,119480140,86464,0,2766848,0,32,32,32.0,0.0,0,0,0.0,0.0,23157.38833,723.6683854,1381.864381,27626.01756,812429,1,119000000,1381.864381,27626.01756,812429,1,0,0.0,0.0,0,0,0,0,0,0,691712,0,723.6683854,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.0003701,32.0,0.0,0,0,0,0,0,0,86464,2766848,0,0,-1,-1,86463,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP,,,,
135,6,02/03/2018 11:51:59,300708,3,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13.30194075,100236.0,173523.7859,300604.0,0.0,300708.0,150354.0,212632.666,300708.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,24,9.976455565,3.325485188,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,,,,
80,6,23/02/2018 10:42:42,5008489,4,4,646,364,646,0,161.5,323.0,364,0,91.0,182.0,201.6576256831,1.5972881242,715498.428571429,1868533.19186832,4952707,24,55782,18594.0,31256.1247278033,54685,390,5008465,1669488.33333333,2888779.05264185,5005163,1100,0,0,0,0,92,92,0.7986440621,0.7986440621,0,646,112.2222222222,233.5774913052,54558.4444444445,0,0,1,1,0,0,0,1,1,126.25,161.5,91.0,0,0,0,0,0,0,4,646,4,364,8192,221,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -Web,,,,
80,6,20/02/2018 10:22:43,1157539,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,850.0793494,6.047312445,192923.1667,472338.9719,1157081.0,4.0,425.0,212.5,292.0351006,419.0,6.0,1157532.0,385844.0,667910.8632,1157081.0,29.0,0,0,0,0,72,92,2.591705333,3.455607111,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP,172.31.69.25-18.219.5.43-80-55057-6,18.219.5.43,55057.0,172.31.69.25
21,6,16/02/2018 10:26:23,3,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,333333.3333,333333.3333,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-SlowHTTPTest,,,,
80,17,21/02/2018 10:15:03,119694660,120615,0,3859680,0,32,32,32.0,0.0,0,0,0.0,0.0,32246.05007,1007.689065,992.3778334,19115.17614,800767,0,120000000,992.3778334,19115.17614,800767,0,0,0.0,0.0,0,0,0,0,0,0,964920,0,1007.689065,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.00026531,32.0,0.0,0,0,0,0,0,0,120615,3859680,0,0,-1,-1,120614,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP,,,,
3389,6,02/03/2018 12:26:05,1664470,8,7,1144,1581.0,677,0,143.0,227.9699228,1173,0,225.8571429,430.0986044,1637.157774,9.011877655,118890.7143,245628.965,953121.0,3.0,1664470.0,237781.4286,388796.7098,1114571.0,3.0,1556300.0,259383.3333,340483.9066,953121.0,108660.0,0,0,0,0,172,152,4.806334749,4.205542906,0,1173,170.3125,319.4027173,102018.0958,0,0,1,1,0,0,0,1,0,181.6666667,143.0,225.8571429,0,0,0,0,0,0,8,1144,7,1581,8192,62856,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,,,,
80,6,15/02/2018 11:10:35,105002743,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.1523769717,0.0380942429,35000914.3333333,60623357.6065721,105002738,2,105002741,105002741.0,0.0,105002741,105002741,105002740,105002740.0,0.0,105002740,105002740,1,0,0,0,64,64,0.0190471215,0.0190471215,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,0,0,0,0,0,0,2,16,2,0,211,219,1,32,3.0,0.0,3,3,105002738.0,0.0,105002738,105002738,DoS attacks-Slowloris,,,,
445,6,01/03/2018 02:29:35,1867700,9,7,279,422,139,0,31.0,51.29571132,133,0,60.28571429,51.67434659,375.3279435,8.566686299,124513.3333,223994.9203,662460,54,1867700,233462.5,267008.6595,662460,312,1537587,256264.5,294553.9246,662947,22034,0,0,0,0,228,152,4.818761043,3.747925256,0,139,41.23529412,51.39008831,2640.941176,0,0,1,1,0,0,0,1,0,43.8125,31.0,60.28571429,0,0,0,0,0,0,9,279,7,422,8192,2239,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Infilteration,,,,
80,6,15/02/2018 11:25:20,3039766,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.986918072,1519883.0,701633.774700164,2016013,1023753,3039766,1519883.0,701633.774700164,2016013,1023753,0,0.0,0.0,0,0,0,0,0,0,120,0,0.986918072,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,26883,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-Slowloris,,,,
80,6,15/02/2018 11:06:52,99999431,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.1600009104,0.0400002276,33333143.6666667,57734694.9425578,99999427,2,99999429,99999429.0,0.0,99999429,99999429,99999429,99999429.0,0.0,99999429,99999429,1,0,0,0,64,64,0.0200001138,0.0200001138,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,0,0,0,0,0,0,2,16,2,0,211,219,1,32,2.0,0.0,2,2,99999427.0,0.0,99999427,99999427,DoS attacks-Slowloris,,,,
80,6,15/02/2018 09:28:42,102725314,2,1,287,0,287,0,143.5,202.9396462005,0,0,0.0,0.0,2.793858581,0.0292040967,51362657.0,72637763.3004903,102725312,2,102725312,102725312.0,0.0,102725312,102725312,0,0.0,0.0,0,0,0,0,0,0,64,20,0.0194693978,0.0097346989,0,287,71.75,143.5,20592.25,0,0,0,0,1,0,0,0,0,95.6666666667,143.5,0.0,0,0,0,0,0,0,2,287,1,0,226,0,1,32,0.0,0.0,0,0,102725312.0,0.0,102725312,102725312,DoS attacks-GoldenEye,,,,
3389,6,02/03/2018 10:50:17,1410563,8,7,1148,1581.0,677,0,143.5,228.1296624,1173,0,225.8571429,430.0986044,1934.68849,10.63405179,100754.5,251822.4347,968797.0,3.0,1410563.0,201509.0,383778.9012,1069885.0,3.0,1346808.0,224468.0,364881.7793,968797.0,63911.0,0,0,0,0,168,148,5.67149429,4.962557504,0,1173,170.5625,319.4332416,102037.5958,0,0,0,1,0,0,0,0,0,181.9333333,143.5,225.8571429,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,,,,
80,6,20/02/2018 10:14:46,1075466,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,914.9522161,6.508806415,179244.3333,438891.582,1075128.0,6.0,311.0,155.5,167.5843071,274.0,37.0,1075460.0,358486.6667,620629.617,1075128.0,21.0,0,0,0,0,72,92,2.789488464,3.719317951,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP,172.31.69.25-18.219.32.43-80-50897-6,18.219.32.43,50897.0,172.31.69.25
